y_true,y_pred
16,57.494400861930444
92,63.906096324546525
33,40.98953788297513
47,56.68034491826165
102,67.69787303098838
47,67.35870486056592
69,63.3744948944659
21,41.021795881257276
103,50.36199599826432
56,53.69429267945179
12,59.10213884093719
85,57.19676747116591
33,53.30129902567296
103,67.78568695165086
12,35.013463316759044
28,51.14402945945858
49,41.872781649690296
22,54.716723132621155
29,55.14999109441942
57,55.85521642349613
67,61.96539090042279
11,37.81497063656025
71,53.23838427124156
61,44.37241066859315
25,53.55182188596882
30,48.97700440077915
60,45.74730241805264
19,40.76695187727819
84,61.213910496976496
69,65.20930249738649
15,42.31374168752609
12,46.79433640867592
85,40.56585891463146
29,66.75402077244689
76,57.94995132409076
32,45.97664762425575
50,39.3858225756976
32,48.31823714152233
43,45.23604119653373
98,46.1893494704409
23,62.48515482212042
46,61.08423031030998
48,43.68603198501205
19,48.75579035821647
55,63.004483245986194
13,55.23638263464454
24,34.5361231982406
67,36.900390301818334
25,52.25140388701311
70,53.393167694426666
141,47.71541803938726
13,39.20769313247729
11,38.493992170580896
50,44.86168770616678
31,54.86673447105932
41,54.39373952094138
96,64.91402718257814
32,50.65670550749928
17,66.32227344107287
67,67.59082211204259
57,53.79744084411141
65,42.34028588078945
43,51.58348455607211
119,59.638250493872874
123,63.67499381142807
16,37.55867280662187
124,63.063600826486436
16,44.04038899153602
68,60.443958641460085
62,42.852729546860246
30,53.77153768683729
84,52.897854355160234
37,53.58571279456282
73,50.65291334257381
25,52.749398375250166
74,60.486852887328496
22,53.09947513588122
17,34.61742295371914
75,52.545510347758864
89,69.36396083653472
68,52.834268124367554
48,57.86803909104128
45,55.672222329317265
93,51.025398406823115
113,57.91146741510147
5,45.80160460421848
96,60.751190521880744
65,55.588902683756714
53,66.96119507279673
114,53.03688904780938
48,54.67552997896837
59,56.07101209035136
19,55.415820079704645
45,53.34888078722088
44,50.01885636181032
62,53.55963171362055
40,57.02410156598671
80,48.60872203063991
22,53.24749202819021
31,48.56571040545077
31,61.255555607445785
49,43.999875119920034
41,57.91505425862488
21,66.81071771174629
35,50.83996555786052
87,55.019416231768446
27,45.321938486106774
136,48.828171345485316
65,41.17999575872091
10,53.11607972000911
20,62.82232424007543
55,43.47277923406455
145,64.67060577963639
78,69.5437364674699
93,48.33587615706438
27,62.97416927652739
42,55.71728441128562
105,56.33261529483843
23,56.630299170025864
17,39.184690837159906
103,42.02068462612351
16,44.93525113798751
32,53.2180490716828
37,60.115691514120044
88,55.72402792259072
79,51.59429756664122
69,43.00865046901981
27,67.84937572016133
55,53.75879539861489
15,37.56438044195602
35,46.00309428880519
107,59.42172107988699
14,54.52220934810066
55,65.45959485087951
38,41.33431543874303
23,50.583118050959456
21,56.66464439269839
19,49.479413027714145
41,65.57871899348447
118,69.88020493593103
26,53.27671117742193
16,39.233238343702396
44,49.85314333712449
71,49.736215589036874
34,36.099007676075416
61,46.152955799268966
28,41.411553746601385
38,36.83359014147845
67,60.835258274843
52,47.30255208161452
34,48.14876856197134
13,37.853913393327275
20,32.51296829390867
43,55.1698736158869
77,53.84627824111976
77,67.00623529587574
92,59.37491854088694
27,45.3566062054515
15,39.92232627194517
14,57.911201458920004
17,52.743591329246556
51,51.53264586847308
17,53.86569031989893
40,46.35576924201541
75,49.86113935684352
121,46.67210608271125
70,72.92032675539122
70,54.475143696092346
25,47.07149335339
33,55.06277838220558
15,48.45402317652042
39,54.0703399316626
76,44.28397810067145
37,43.1221808250466
48,61.74647883273428
45,45.24912784031676
48,52.22538127501957
23,61.79633212878343
26,58.25890915633681
59,56.460142726950835
32,49.50188750495727
43,59.2688339977758
52,57.48867637671265
52,51.6670106837164
14,42.85820667538974
44,32.6643504347976
39,36.908721248015354
76,57.4457109482164
34,44.837602490588324
57,35.26412585467551
55,46.556746076456875
24,73.93689140973402
66,70.0287720350434
78,53.7623216073589
20,50.24195263773436
31,40.19269403850376
18,51.305757427622666
53,50.495119946510385
59,43.305970859311856
54,60.22923357868058
64,59.0255360302217
118,67.04678124385282
15,52.606153567689944
93,52.33188251700358
49,47.20961825719769
43,37.61372777882025
51,53.52180732649322
49,55.90837505461968
60,51.21877743454388
53,66.78076807477919
43,46.06222858684305
46,53.07745613340103
47,39.98218930810981
46,53.27418206875791
85,52.722795645921906
20,50.77909183112661
31,37.18759725359632
14,42.9773914527741
92,51.463756992685376
24,51.97378592869154
35,41.21949893976398
66,50.42838446873611
76,54.123501359458714
92,48.961252297227475
46,58.81383537840793
39,73.4852020827957
41,43.91871388137861
49,54.982938622372785
67,54.40500404891827
56,62.49316255037047
27,48.93441072557653
49,53.42874052398565
21,49.09427370775575
127,67.05429323039334
28,42.58513583385502
53,60.50985518264497
21,49.6297866903642
57,60.81843268011289
18,47.557192976523766
9,43.05295096671489
15,42.69274717707958
52,50.78224628657608
33,61.14892138737105
82,61.401565039477646
35,37.5719586021205
26,42.67698485605433
93,63.826892061858416
32,60.07154364107282
19,47.30284322319767
117,50.889132872343
73,41.59960710975611
99,48.899521995628675
36,42.112975532595556
31,53.452198294065056
136,71.37136701032887
79,57.700016916647655
19,49.03711980263597
25,47.87923751967082
62,50.982362126073895
24,53.34968499570641
75,44.80659395807743
28,33.7303012018956
10,32.421760307699515
32,62.812885074595215
47,55.438689396931295
59,44.21262745052809
63,46.875958660824836
74,63.188110107754255
29,45.801460031215356
104,54.40023138782908
27,59.703922067098574
31,68.92584102587625
16,43.90722626739989
39,62.911313905761745
71,60.02867795362181
67,53.37529701139738
49,68.73078040756718
22,62.34158751788618
55,53.73647792418069
18,41.28941145315093
25,43.10097682486867
78,72.50949565562678
83,62.46443148210619
47,55.17268865766437
75,53.091380866174404
70,51.28270808801426
42,53.46740977744503
58,44.72836681853914
16,52.91488922864937
20,45.011914583481484
85,61.171136799393025
62,60.24638355204115
22,40.59933813335738
17,46.83179731090786
52,44.45589185066001
29,43.02047626887179
41,50.95811257731566
64,49.52144752975255
55,58.11269114350762
72,48.54068067292701
29,50.948763519746535
71,56.09095745893137
58,47.63851465800781
15,47.97491078315761
82,56.956304305565936
28,43.491467716067746
63,55.70531425518493
107,55.82723346263447
19,58.00605576275029
92,51.552297883136816
47,46.77714732904951
16,35.6168647020595
33,33.239519223098796
58,58.11541082240092
128,55.93781059032517
21,39.74492985458073
64,50.80630631675285
24,45.7566985199137
20,53.19424810672626
43,44.295001328027865
40,67.12674039128706
71,52.01112744332204
52,58.54729113186477
47,54.040666468352356
45,42.31574519044807
21,36.97670197094885
68,55.19100748508663
61,59.96381174956423
74,55.05358027137754
71,56.991337608517824
28,45.58248395573173
43,43.1789986430058
64,43.71914154915612
70,54.080525713489806
29,48.726511734887936
98,60.54174026695091
35,43.86324493986285
95,54.817254156104354
35,54.206290299841385
38,38.59840618817452
44,47.7309009273622
22,59.9439965624033
46,60.41804377565495
115,56.164062042975274
86,48.904521790507715
38,57.912855067435885
75,57.77164511788396
42,66.23532668504049
43,43.058234482375155
47,54.692207627680546
35,66.67177650002304
37,50.91666035844264
61,66.34874319231221
53,57.9481469728853
11,34.10305554883962
23,53.618140664870225
54,41.90287923267442
24,58.353748931648624
19,53.750100967523395
61,55.43282359810473
21,51.65862925309739
14,56.2053907128402
53,43.59930956609696
9,51.78059863188446
12,61.65577680570914
78,53.19456110719784
22,55.497454761661174
17,37.85154244815658
69,61.9693036136332
77,61.844946439790874
43,40.51714707491101
118,62.18545105685007
47,59.01656288735376
57,57.43830259295828
15,40.89382656487123
126,66.18504100091832
53,47.189872040332375
26,34.35409600973617
89,48.92407511577585
65,50.62566124174009
38,46.24522340229669
121,50.17260828718554
26,53.989489481260534
21,42.916621424440564
23,41.30860799305265
29,56.85424648197022
35,53.306801339604135
37,66.06322120413824
49,56.56149005835141
27,36.23540734932976
32,54.64553401898593
12,34.8558792898848
33,55.61497759501253
92,60.71858146850809
55,54.70099958748506
48,61.63611925219993
75,63.76034947568132
56,44.36425974477697
74,57.61528848113812
60,41.57196023605502
21,37.47969905073751
18,42.53789758027051
116,58.4267833847116
67,54.10186269175847
54,54.62268988716005
76,62.16291666610323
43,44.069601441238774
57,57.717006844558455
43,53.04638267838072
36,39.8224374451338
38,58.725717886355596
96,54.42689403066288
16,57.54491495414368
70,57.43863062847504
123,58.880053255580606
96,59.33711607976693
17,43.38828130535967
49,57.40639448908132
26,52.908203309481905
117,62.178162877586146
25,59.54229967929223
70,55.54833559816507
19,63.12141762648389
73,56.5027582610428
36,57.000452064993624
47,63.55027315269126
50,52.507758303942865
22,56.43008464113154
95,70.25393640602397
67,43.47388933530601
38,69.89736661782354
86,57.98984717928852
83,51.230888904251515
37,39.598019690497495
15,46.917092340382624
28,58.34729351928581
111,54.85036988993579
59,60.185449190526924
15,45.25464374473722
36,55.291328767089
75,45.351836917376204
99,45.763613785199595
29,44.85805037822047
44,59.40240725109561
48,37.33135628874243
45,69.26422496474606
70,42.87275331481851
67,37.84665377247893
38,49.112485703705715
64,68.54725965599664
65,45.805157993941066
13,38.60842763682194
24,57.11975297058416
104,48.60872820032728
91,58.693690394876285
31,39.23992310218455
59,70.09902617443458
43,56.40689210595974
62,46.03650545195069
88,50.5863667086096
34,33.37737889199798
71,42.33104461590847
61,55.26342608756386
74,51.01132221008538
46,50.47167576691936
84,50.26581351619734
94,41.750215236565055
41,51.37642209619844
112,46.57174609193498
99,48.82951195352871
85,61.72076591531459
41,65.25350763219922
27,50.867673133457174
97,65.0643610176885
57,59.982000971910566
81,53.58211236055013
6,45.726667110551716
81,57.20690276856931
25,45.89540734287402
43,58.72153088144751
82,50.83873606901852
82,48.1903401684458
64,41.922036996686074
59,53.26689505017657
32,61.178990411939594
42,51.82720443096605
64,53.12335177066234
59,68.92853668005046
38,34.18758704496577
29,64.10193712662294
111,68.25062524727127
31,54.64196494006137
88,54.77149366276353
63,51.0734254256613
33,53.99844577424574
39,43.75905400827105
91,67.18635944377729
18,67.56558301032874
26,49.96976139063827
53,55.48479978467731
30,48.94116782737183
66,45.2498431015747
87,60.08657105428574
7,61.74703183620932
105,47.64475337081058
75,57.38405298992893
14,43.615552877662594
8,39.197083230977114
50,36.401157989222156
89,48.48312794715366
19,50.461884825076595
119,61.527696370119884
107,62.283232682341804
34,64.88158167399342
45,54.54590589338295
41,39.96717360342882
12,40.46460983321958
89,58.562799926515254
90,49.42297250189404
84,61.07245155474811
69,55.472626189131006
37,65.80137944120361
31,57.28056372910487
83,65.22436524635759
33,57.5941281522355
80,49.246989035885235
58,47.89596558568974
117,53.25167286341184
16,44.84401179669112
23,52.8367618301545
74,48.94365816014397
66,42.9718032050414
35,46.3702133437273
71,57.55369332345981
46,49.894909717152586
42,51.23182725151037
33,35.402885094943485
51,42.63752045090041
58,49.167620440017345
49,49.74644014675323
21,54.88814379264022
80,49.349012131377094
68,51.63168833789405
78,53.84477524897193
50,47.47766628428053
72,43.44392473040989
25,43.3033829978267
77,65.96187387273858
94,60.730852525648515
91,56.98013715545221
85,53.576524112817424
50,51.80907921641392
17,47.00326580360979
45,64.03051529385084
43,54.63064908006345
60,41.70592832935836
58,56.65598352902725
28,45.47054103459595
47,61.841536245633506
27,51.396556983359915
100,67.3405230590215
22,59.540542372376876
124,66.08225958054845
86,60.932676415440255
102,55.83312112034946
51,40.56198092952491
79,53.26570317654205
35,60.493657033413
20,50.316598989818885
36,63.16055406323903
42,46.79042485614809
70,53.548380776132035
9,32.667950868809385
59,57.057710389788554
111,59.454428383244704
89,40.36235623092307
17,40.02385907414009
33,55.630013276623686
55,45.228212769390666
80,44.03288527339464
69,54.54977156230234
44,56.213602271436685
70,47.804063349513854
69,59.97405932685251
13,44.60074739655829
21,49.56393625544024
85,53.1470870918356
43,64.30352433992266
30,64.17940710196763
89,63.17658371788457
55,67.49405233780362
141,55.92068768432364
41,35.36435903704751
29,66.06364460253917
25,57.11785435006186
48,65.21840408464686
40,54.55252168156949
77,61.90854100610068
47,65.08672111633405
49,50.14597536344991
46,45.13588862587221
24,51.003548361652065
90,44.7821452576045
35,58.232595469878106
86,57.144515832213074
34,53.02404117922924
79,52.13765245326431
28,63.22566521218687
36,56.636752261021684
76,72.52481421042194
33,54.19289892398592
112,52.079876641490046
28,49.30512833255398
41,45.83390754807988
70,47.12029438630725
31,52.08052384716575
59,60.08283952413876
33,56.30248635676526
37,45.666018351776074
22,48.16157148497405
22,51.5722460483903
23,48.57151745145529
42,50.285867791646524
37,49.32056815690794
87,68.65673410324962
79,66.73955879251662
45,53.29999719351963
25,65.96090079737678
15,60.05572873691199
91,57.82721963975655
54,52.923166960868
40,57.385030113077846
115,56.12795117787027
39,36.85337513423383
31,47.76266988346288
45,58.56723428811347
52,51.28319096051018
83,50.11461693653564
117,61.501271564458875
46,51.782253401082926
77,41.8092846120926
134,57.74477842795022
54,58.484803293778896
35,35.43954062800731
12,45.18592194430403
21,39.80491227834682
29,46.22301820774828
60,54.15119038206649
60,60.20906512409874
97,59.72772973158317
22,45.83129165801893
113,50.49081355399994
50,40.430205857724104
12,54.38779520911703
23,45.24290597739946
105,61.6676161960504
34,50.894840507678055
29,48.96651388688133
58,47.320189215201026
74,50.00454849758444
55,54.798601123477965
57,62.56823302212797
38,51.96584982247623
123,69.90417076390713
62,46.61179894994166
75,68.24202501838045
26,52.6254088604137
23,50.80222184956165
106,50.141794528228274
77,46.8009801789367
33,53.21053708514228
90,61.21307305144546
25,47.64536922139723
47,40.60945157187143
20,36.86670587530989
58,60.150226255374946
32,49.332403452960534
19,39.54589914767803
38,45.766923077629144
28,43.96452141900954
23,59.14621437067308
33,56.2074391613387
47,52.78179768714199
74,53.42712978564941
17,35.586034093218586
52,44.89120300598552
78,53.44597643114594
45,59.513386639570854
23,46.6727197209666
64,49.41114670204206
59,53.06228631301565
106,40.51069282323169
43,62.06760688751001
55,57.50226064416347
74,60.89839182754622
79,63.08011009423444
19,50.9396878391608
79,53.26264741048817
78,61.344569297850285
19,58.197273124055755
69,45.06777492484798
75,55.513365028706176
84,56.09059397403689
35,66.30428453112472
55,56.94499483201071
72,67.97307625924532
12,44.701771510011895
39,55.833818810448065
48,41.33855690874498
15,69.02862244624612
24,62.00054149226344
56,53.862573919064744
79,40.49941053065413
30,67.79612509916933
59,52.710605200491045
39,53.53709848355538
29,62.011369470760656
30,40.84599243762932
55,43.907351824687794
60,65.68882066948026
67,62.58257850156042
58,48.15959537978597
59,50.55716440926335
25,45.23453625531147
103,52.2445997409277
42,44.36507870443438
79,66.01703996413926
62,50.727451948469934
52,46.238444441612955
74,60.639186965963745
18,52.17230052605191
29,54.69054568364845
98,69.59787839143064
40,45.948657963866026
42,65.2220768619718
44,64.75574474433051
49,63.92525524924167
26,65.75254821388171
22,42.02759989141214
51,53.04214120838151
59,46.38069026713674
24,53.34199291966888
86,44.98956691464264
37,35.29353003529195
28,51.031687604049694
29,53.771246545253234
36,52.1341262445203
13,56.13489663756263
58,47.98541626498263
90,55.10348398473252
88,47.822810584340004
52,61.40070846461367
50,45.298324434491406
29,57.1020646313018
40,64.00677997267849
27,63.49684576871459
43,55.34333819070707
34,39.30488630511354
40,60.920575163206195
137,72.8062024076653
52,54.90496938737215
50,53.211754144178485
121,57.203505443627364
53,52.31397421876591
24,46.07974204509719
38,56.9620589851902
22,57.89939635727296
22,42.559293311361216
50,46.159654148241316
57,50.148440510821274
92,56.60355186769175
18,30.153881007591735
39,42.80735439730233
46,53.40074585459115
63,36.590386376125025
39,49.202108136981224
71,59.920918664379315
107,61.479670511966106
33,42.01923016932324
35,41.50524589589713
54,44.322021286069685
32,32.696647208971626
15,48.60012180174908
60,43.95665953806383
38,47.88026389944298
22,48.584040941405874
102,61.71644188452774
30,48.69169932892055
13,44.716326201084485
36,62.81447062752795
44,60.28530328923625
46,67.53189858381938
11,50.514076550525715
48,48.619787406902105
30,48.70555788807087
89,68.61837979933716
18,48.63443774473126
61,58.38675908512232
111,64.95086273802372
24,60.35544630942513
43,54.471472079451814
45,57.13598457361786
82,55.727899851630355
22,52.050009565307846
34,41.475400678604274
88,56.26591338448543
26,36.85382443930939
68,52.357000349158625
71,54.60010961280477
102,66.76625905055789
125,54.25620976951541
59,45.55578369768955
50,49.87071150041447
33,40.70619543943394
55,58.53325255033451
33,56.04982773672964
37,65.22402706048342
11,45.92994545714464
91,52.38436466276198
80,50.51183974412834
78,52.029526882455684
101,51.920857804370826
78,40.00465636455101
26,49.6925348992836
140,66.25197341807325
79,58.425917380764986
54,52.49678491754912
13,47.63837334440086
70,41.23474515124781
13,49.12685420271009
38,40.79209461096252
39,51.20429976541163
35,52.938169075059704
59,65.35752797049281
16,50.06328178595231
67,59.90599832258249
35,52.42702724114224
49,52.92371880366045
83,58.26606109811473
24,43.979925793985785
36,34.92272993464667
52,51.59939156372002
49,59.32171170478978
80,60.44375669307283
49,42.98997557750408
26,54.209532787805074
46,45.487630373176216
38,58.988833452867766
55,57.85572308832161
54,46.991429786282424
55,48.100539594746806
25,58.310592102613555
28,55.93979840404518
35,67.82392186796369
55,50.014800453034695
92,50.103126063159834
36,50.78791514601926
38,60.37000770002669
18,38.47968430635501
7,46.83666600965353
21,43.74731624093147
58,37.159092644347766
79,55.0364354393696
27,39.14431548248194
60,64.99814314051582
95,51.373709592138766
80,57.61474707257548
26,43.623811480547374
49,56.55077241066465
58,41.85737110502669
28,34.66394177193615
64,38.51902190310466
20,59.54597455532803
60,50.12796126810008
54,56.78118894221734
74,45.915495185745385
18,52.9147248954705
64,39.35381694310672
68,64.57438856946555
44,54.30347730279209
33,59.02887272038606
138,60.92020224922817
48,51.410738039181524
22,49.186861925497396
49,44.141507307189386
38,49.55588286033708
47,58.51300654397073
9,41.503621567071605
34,56.87912873120058
79,62.600820937885146
16,52.19220490641055
51,69.17750871551743
17,43.14851981052652
24,51.34360367363752
16,51.191594304004866
13,44.257316618519326
88,56.01625652813618
17,50.63977549309402
42,62.14008612476664
58,47.01674449070288
20,48.27040489623778
22,49.63156918268214
55,48.25171641423276
81,52.904076218079354
14,48.03849513199384
79,62.119233179678304
23,50.20546143785123
26,45.902767865451096
30,58.45399507366801
35,48.756318176289824
15,41.174168735784406
69,60.050542749964734
44,42.55326317935578
18,41.17225326537664
29,48.98322626369827
35,46.5498757567475
33,42.6959508891523
14,45.53125322482265
28,51.34749336727691
21,54.6175824132124
105,58.49829219834737
57,51.82973575196138
44,49.7040612891542
18,39.03826971526087
44,68.06620914494579
16,41.58349489432476
31,39.402945481699135
55,45.5409616058796
64,55.6019579724516
95,45.464722280059505
110,57.85486651345764
62,45.058757997084285
26,68.83919711995986
52,44.526654047949705
113,59.83982748969902
83,65.39609897396531
29,60.80795575670345
50,63.434199767136306
75,70.6574566792433
91,54.280510523970406
129,58.69017245453051
37,47.98582679416813
32,44.55226606364067
40,44.20418538512877
45,50.940909907200876
52,60.90747492893388
73,62.43878185120775
43,52.67930856903786
85,53.01314013614683
24,39.11707913796545
29,39.886126213644275
89,49.96265993328325
107,57.90388308525053
15,54.50922633560003
25,49.09189534178131
80,52.1932258144534
21,51.195364610041906
83,47.5785961284173
113,61.4434098188849
10,55.432004638447324
28,39.76807672290215
94,38.64019449420812
64,54.182235808509176
106,59.42086739212573
10,48.152762675284066
60,39.998129769559455
25,45.655711300392795
54,40.92384992258758
34,48.67870351432248
59,56.72645646669116
40,66.73170517997005
24,42.502277923176734
69,57.54146598409625
22,48.39254602900655
81,58.52303821009173
29,63.266972744437226
11,46.20206436093122
28,67.31323550880825
70,55.94368997964102
49,37.440480841589306
90,56.36819000635387
39,46.56570236944026
44,47.16521406110223
20,59.48394368306435
17,44.84372065510706
30,51.58070496367327
20,53.0849598515415
33,47.402380273646486
44,52.094759368079394
84,47.68481793734918
15,43.50512095381691
110,58.29955880271427
24,50.809279522022734
32,42.65083948344454
24,38.36747542903777
68,73.5166328530222
124,55.73568729055114
68,43.48757614047372
100,57.025302496411314
8,48.7332571281504
51,48.110811196753275
31,51.108983287292176
24,51.155900204887985
135,60.47410943842169
37,60.353115300828904
47,45.095798873932836
65,54.0436178147329
48,63.044053231496946
21,54.40844294642466
58,54.38103484792646
26,45.49619182617789
74,54.94521176395847
70,49.964640326200424
63,46.920356687232925
80,60.11257863123319
85,52.74242247518396
34,42.60369875857123
37,49.547931719078406
63,43.753418716248234
72,50.46940423241813
87,55.18748961185884
86,52.04016813904309
58,50.852910955152765
25,53.185133650249554
77,66.04930201020852
46,43.95771727292413
17,38.82334559119772
17,37.28618424825527
82,49.18533512538488
26,44.757942753137286
65,58.704875158739924
55,62.6847877891214
28,40.16603255635164
60,66.79851704884186
